account,date,sentiment,n_trades,sum_size_usd,mean_size_usd,sum_size_tokens,avg_pnl,total_pnl,win_rate,buy_fraction,long_fraction
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,Neutral,106,1070090.51,10095.193490566038,256540.35666,-1.3827817924528305,-146.57487000000003,0.14150943396226415,0.5660377358490566,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,Greed,11,103129.74,9375.43090909091,44252.23533,24.234649636363642,266.58114600000005,0.2727272727272727,0.2727272727272727,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,Greed,37,283856.41,7671.794864864864,12309.46819,5.659247864864864,209.39217099999996,0.24324324324324326,0.6216216216216216,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,Neutral,45,414518.93000000005,9211.531777777778,87110.23871,-8.20543844444444,-369.2447299999998,0.24444444444444444,0.7333333333333333,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,Neutral,68,965084.59,14192.42044117647,48160.40059,-41.29932080882353,-2808.353815,0.14705882352941177,0.39705882352941174,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,Neutral,6,66566.13,11094.355000000001,756.8299999999999,-515.6048975,-3093.6293849999997,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,Neutral,3,2517.41,839.1366666666667,55267.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,Greed,72,412139.32,5724.157222222222,229235.48712,6.733987527777778,484.847102,0.6111111111111112,0.2777777777777778,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,Greed,49,401011.38,8183.905714285715,91.43791999999999,-3.5439630816326537,-173.65419100000003,0.10204081632653061,0.5714285714285714,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,Greed,859,6305647.13,7340.683504074505,42786.30905,-0.93113017112922,-799.840817,0.2689173457508731,0.5471478463329453,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,Greed,6,2008.18,334.69666666666666,44986.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,Greed,42,474278.43,11292.343571428572,42139.736820000006,10.867225547619048,456.423473,0.30952380952380953,0.4523809523809524,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,Greed,56,603820.0,10782.5,9661.26755,3.9876640535714283,223.30918699999998,0.10714285714285714,0.32142857142857145,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,Greed,35,203187.53,5805.358,20905.14109,1.360682714285714,47.62389499999999,0.2571428571428571,0.5428571428571428,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,Greed,72,770198.26,10697.198055555556,29741.6286,-0.4646415833333337,-33.45419400000003,0.19444444444444445,0.4583333333333333,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,Greed,1088,8047153.41,7396.280707720588,55455572.2847,-0.19817638511029412,-215.615907,0.1645220588235294,0.47610294117647056,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,Greed,15,6758.73,450.582,13261.9,16.082808,241.24212,0.13333333333333333,0.4666666666666667,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,Greed,10,26051.12,2605.112,5609953.100000001,77.07560240000001,770.756024,0.4,0.2,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,Greed,34,212311.82,6244.465294117647,26558.56903,28.924799294117648,983.443176,0.20588235294117646,0.6764705882352942,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,Greed,16,227247.69999999998,14202.981249999999,1017.55939,57.11761168749999,913.8817869999998,0.375,0.6875,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,Extreme Greed,14,1999.99,142.85642857142858,33158.0,39.960277857142856,559.44389,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,Greed,23,102701.18,4465.268695652174,46491.085289999995,8.317246260869567,191.29666400000002,0.17391304347826086,0.30434782608695654,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,Greed,11,108750.16,9886.378181818181,22646.58529,74.19003609090909,816.0903969999999,0.7272727272727273,0.2727272727272727,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,Greed,12,100752.64,8396.053333333333,17259.94415,0.0,0.0,0.0,0.8333333333333334,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,Extreme Greed,30,203758.88,6791.962666666667,18845.10915,8.654314733333335,259.62944200000004,0.23333333333333334,0.8333333333333334,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,Extreme Greed,6,50003.09,8333.848333333333,24767.8,-1.3431633333333333,-8.05898,0.16666666666666666,0.5,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,Greed,4,1710.3,427.575,35646.0,52.5788235,210.315294,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,Extreme Greed,1,10005.6,10005.6,9999.6,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,Greed,2,5000.64,2500.32,5421.4,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,Greed,2,499.96999999999997,249.98499999999999,7418.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,Extreme Greed,8,2576.32,322.04,34708.2,72.0476425,576.38114,0.875,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,Extreme Greed,7,24827.09,3546.727142857143,2740609.0,188.68632228571428,1320.804256,0.42857142857142855,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,Extreme Greed,7,2943.77,420.5385714285714,20751.0,-206.25922385714284,-1443.814567,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,Extreme Greed,13,3776.71,290.5161538461538,18229.6,78.92339223076922,1026.004099,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,Extreme Greed,19,75909.83,3995.254210526316,1143439.92,20.46478057894737,388.830831,0.42105263157894735,0.3157894736842105,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,Extreme Greed,2,10000.0,5000.0,1112347.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,Extreme Greed,2,7502.61,3751.305,427.8,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,Extreme Greed,1,5214.47,5214.47,366.7,212.3193,212.3193,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,Extreme Greed,10,29828.420000000002,2982.842,1498.4,-17.400152,-174.00152,0.0,0.8,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,Greed,10,71343.41,7134.341,2260.5712,382.9986976,3829.986976,0.4,0.6,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,Extreme Greed,4,10243.210000000001,2560.8025000000002,69030.0,59.58151875,238.326075,0.25,0.75,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,Extreme Greed,4,14999.89,3749.9725,5892.5,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,Greed,2,9999.66,4999.83,834.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,Extreme Greed,8,25965.08,3245.635,6726.5,120.69402699999999,965.5522159999999,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,Extreme Greed,15,30327.6,2021.84,4845316.0,-188.69630086666666,-2830.444513,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,Greed,3,4988.290000000001,1662.7633333333335,41052.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,Greed,50,16986.19,339.7238,137065.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,Greed,14,4223.82,301.70142857142855,32603.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,Neutral,6,4978.85,829.8083333333334,42199.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,Greed,3,4999.41,1666.47,579911.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,Greed,7,9768.73,1395.532857142857,619829.0,32.474379,227.320653,0.2857142857142857,0.2857142857142857,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,Greed,3,4975.54,1658.5133333333333,34598.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,Greed,13,10174.92,782.6861538461538,34529.03,0.0,0.0,0.0,0.5384615384615384,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,Greed,3,4974.81,1658.2700000000002,31327.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,Greed,3,3840.0699999999997,1280.0233333333333,26441.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,Greed,3,5121.35,1707.1166666666668,630.03,-24.939480666666668,-74.818442,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,Extreme Greed,72,618820.65,8594.73125,16939.64506,17.667893833333334,1272.088356,0.09722222222222222,0.25,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,Extreme Greed,19,74038.45999999999,3896.7610526315784,5151.9158,0.0,0.0,0.0,0.15789473684210525,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,Greed,2,50811.899999999994,25405.949999999997,13.2158,410.974639,821.949278,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,Extreme Greed,2,25007.149999999998,12503.574999999999,6.662000000000001,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,Extreme Greed,9,50763.450000000004,5640.383333333334,4681.162,85.9398,773.4582,0.2222222222222222,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,Extreme Greed,14,1086.13,77.5807142857143,583.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,Extreme Greed,12,1410.26,117.52166666666666,474.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,Greed,75,78468.0,1046.24,8133.994,56.92734224,4269.550668,0.10666666666666667,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,Greed,37,1520.97,41.1072972972973,654.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,Greed,78,132565.25,1699.554487179487,9102.3073,85.05333532051282,6634.160155,0.24358974358974358,0.9615384615384616,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,Greed,15,41879.7,2791.98,11967.300000000001,683.9061739333333,10258.592609,1.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,Greed,40,126252.62,3156.3154999999997,18962.9133,32.138111,1285.5244400000001,0.225,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,Greed,11,25235.079999999998,2294.0981818181817,6131.6,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,Greed,24,115888.54000000001,4828.689166666667,25087.216,388.78097245833334,9330.743339,0.875,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,Greed,18,200316.57,11128.698333333334,1914.0178999999998,15.698686666666667,282.57636,0.2222222222222222,0.7777777777777778,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,Greed,41,203841.21,4971.736829268292,9434.2019,69.11422682926829,2833.6833,0.34146341463414637,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,Greed,27,8485.69,314.2848148148148,2521.7,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,Greed,69,102048.20999999999,1478.9595652173912,7962.9595,0.0,0.0,0.0,0.8260869565217391,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,Neutral,21,151594.06,7218.764761904762,333.9556,36.041741190476195,756.876565,0.38095238095238093,0.047619047619047616,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,Greed,5,1792.12,358.424,578.0,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,Neutral,10,150995.43,15099.543,334.8107,0.0,0.0,0.0,0.4,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,Fear,49,103099.08,2104.062857142857,31795.2,99.3745531632653,4869.353105,0.22448979591836735,0.22448979591836735,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,Neutral,41,995.8199999999999,24.288292682926826,320.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,Fear,18,10496.869999999999,583.1594444444444,3195.0,0.0,0.0,0.0,0.6666666666666666,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,Fear,58,56564.14,975.2437931034483,1231567.7,74.26875551724139,4307.587820000001,0.1896551724137931,0.3275862068965517,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,Neutral,11,521.4200000000001,47.401818181818186,278247.0,0.0,0.0,0.0,0.18181818181818182,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,Neutral,51,265469.6,5205.286274509804,1227209.6068,75.7519822745098,3863.351096,0.3333333333333333,0.0784313725490196,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,Neutral,18,33347.47,1852.6372222222224,11420.300000000001,134.514062,2421.253116,0.7222222222222222,0.7222222222222222,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,Neutral,8,75720.58,9465.0725,225.359,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,Fear,11,175545.79,15958.708181818183,222.2843,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,Fear,12,1991.15,165.92916666666667,5263.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,Fear,24,2490.17,103.75708333333334,983577.0,4.53634075,108.87217799999999,0.2916666666666667,0.7083333333333334,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,Fear,10,498.75,49.875,125.0,6.1428942,61.428942,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,Fear,1,497.64,497.64,156.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,Fear,15,2736.45,182.42999999999998,600.0,43.265627466666665,648.984412,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,Fear,13,15983.1,1229.4692307692308,6559.6,29.39291392307692,382.10788099999996,0.38461538461538464,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,Fear,9,13576.32,1508.48,6383.6,156.92385044444444,1412.314654,1.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,Fear,4,499.18,124.795,76.0,58.69461575,234.778463,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,Greed,7,9990.67,1427.2385714285715,4152.5,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,Greed,34,5957.84,175.23058823529414,95876.0,0.0,0.0,0.0,0.9705882352941176,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,Greed,12,9173.93,764.4941666666667,396459.5,76.394855,916.7382600000001,0.8333333333333334,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,Greed,30,252476.63,8415.887666666667,208410.6433,80.84209963333333,2425.262989,0.9666666666666667,0.03333333333333333,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,Greed,24,300241.35,12510.05625,4.4555,4.706121875,112.946925,0.4583333333333333,0.5416666666666666,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,Neutral,9,35064.43,3896.047777777778,284068.2246,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,Greed,12,70586.13,5882.177500000001,68203.7675,46.1767075,554.12049,0.4166666666666667,0.5833333333333334,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,Fear,6,25012.14,4168.69,69775.4329,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,Fear,27,135069.22,5002.563703703704,221592.415045,0.0,0.0,0.0,0.9629629629629629,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,Fear,44,146567.12,3331.070909090909,265524.5634,-190.79295127272727,-8394.889856,0.5909090909090909,0.3181818181818182,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,Extreme Fear,80,60707.38,758.8422499999999,139660.69643,0.644540625,51.56325,0.0625,0.9375,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,Fear,21,1992.73,94.89190476190477,27072.0,8.989964523809524,188.789255,0.47619047619047616,0.5238095238095238,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,Extreme Fear,5,15840.07,3168.014,12409.4082,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,Neutral,60,326830.3,5447.171666666666,52215.56443,113.05130578333333,6783.078347,0.2833333333333333,0.5166666666666667,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,Fear,87,11338.61,130.32885057471265,150311.78,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,Fear,16,3390.36,211.8975,95509.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,Fear,31,10026.31,323.4293548387097,56392.0,0.0,0.0,0.0,0.7419354838709677,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,Fear,17,8297.1,488.06470588235294,80464.23864,12.475354117647058,212.08102,0.47058823529411764,0.9411764705882353,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,Fear,15,2043.16,136.21066666666667,68172.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,Fear,12,1522.3700000000001,126.86416666666668,47151.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,Fear,33,153882.71,4663.112424242424,68629.62896,25.00698618181818,825.230544,0.09090909090909091,0.9090909090909091,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,Fear,8,100315.03,12539.37875,1.71498,42.462447874999995,339.69958299999996,0.625,0.375,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,Greed,5,19999.6,3999.9199999999996,0.31438,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,Neutral,13,6953.95,534.9192307692308,55158.07767,0.0,0.0,0.0,0.6153846153846154,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,Greed,1,347.75,347.75,107.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,Neutral,43,5244.97,121.97604651162791,87463.56258,0.0,0.0,0.0,0.9767441860465116,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,Fear,2,23665.510000000002,11832.755000000001,0.39205,666.6798225,1333.359645,1.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,Fear,1,9995.85,9995.85,0.1644,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,Fear,1,9739.38,9739.38,0.1644,256.464,256.464,1.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,Fear,9,100000.14,11111.126666666667,20.64231,0.0,0.0,0.0,0.4444444444444444,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,Fear,33,96475.99,2923.5148484848487,52195.64231,32.29651915151515,1065.785132,0.15151515151515152,0.9090909090909091,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,Extreme Fear,38,4056.43,106.74815789473683,1434.0,-29.07517802631579,-1104.856765,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,Fear,2,4014.4300000000003,2007.2150000000001,349080.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,Fear,1,766.74,766.74,66673.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,Neutral,10,1014.1500000000001,101.415,86805.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,Neutral,145,13633.5,94.02413793103449,81796.0,-6.059895131034483,-878.684794,0.0,0.07586206896551724,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,Neutral,19,1521.8700000000001,80.09842105263158,81738.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,Neutral,9,1005.0600000000001,111.67333333333335,35370.0,0.0,0.0,0.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,Fear,1,0.34,0.34,307.367829,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,Neutral,1,0.58,0.58,393.379902,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,Extreme Greed,44,274999.35,6249.985227272727,23654.07,6249.98044075,274999.139393,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,Extreme Greed,4,49999.92,12499.98,3671.4,12499.969021249999,49999.876084999996,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,Greed,25,74999.89,2999.9956,5458.39,2999.99393316,74999.848329,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,Extreme Greed,5,79997.34999999999,15999.469999999998,5168.16,14999.924525999999,74999.62263,0.6,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,Extreme Greed,145,517950.24,3572.0706206896552,566333.51,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,Greed,156,274999.12,1762.8148717948718,18108.36,1762.8137345128205,274998.942584,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,Extreme Greed,314,449328.49,1430.9824522292993,25720.09,1430.9812342165606,449328.107544,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,Extreme Greed,50,100273.33,2005.4666,4419.63,2005.46496572,100273.248286,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,Extreme Greed,26,49955.77,1921.375769230769,2024.98,1921.3757286538462,49955.768945,1.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,Extreme Greed,38,100346.89,2640.7076315789473,3811.48878812,1324.914666,50346.757308,0.7894736842105263,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,Extreme Greed,18,47777.47,2654.303888888889,1811.33,123.47100055555555,2222.47801,1.0,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,Greed,43,99833.96,2321.7200000000003,3888.81,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,Greed,62,99748.06999999999,1608.8398387096772,3135.69,0.0,0.0,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,Greed,63,229006.97,3635.03126984127,8826.97,326.18751085714285,20549.813184,0.6984126984126984,0.6984126984126984,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,Greed,7,74999.87,10714.267142857143,2542.9,0.0,0.0,0.0,0.0,0.0
